Change history report
"April 20, 2024 - April 20, 2026"
Date & time,User,Campaign,Ad group,Changes
  Headline is ""5.11 Tactical Gear Tuxtla""
  Final URL is ""https://www.risktactical.mx""
  Path 1 is ""511-tactical""
5 phrase match keywords added
  ""tienda 5.11 tuxtla""
  ""511 tuxtla""
  ""5.11 tuxtla""
  ""productos tacticos tuxtla""
  ""5.11 tactical tuxtla""
5 broad match keywords removed
  5.11 tactical tuxtla
  productos tacticos tuxtla
  tienda 5.11 tuxtla
  5.11 tuxtla
  511 tuxtla"
"May 3, 2024, 9:30:14 AM",ponces.efrain@gmail.com,Ubicaciones,Chetumal,"1 responsive search ad created
  Headline is ""Productos oficiales 5.11""
  Headline is ""Tienda Oficial 5.11 CDMX""
  Headline is ""5.11 en Chetumal""
  Description is ""Tienda 5.11 Chetumal: Descubre ropa, calzado, accesorios y más para tus actividades.""
  Headline is ""5.11 Tactical Chetumal Online""
  Headline is ""5.11 Tactical Store Online""
  Headline is ""Tienda 5.11 Chetumal""
  Headline is ""5.11 Tactical Gear Chetumal""
  Description is ""5.11 Original Chetumal: Compra productos 5.11 100% originales.""
  Headline is ""5.11 Tactical Store""
  Headline is ""5.11 Tactical oficial Chetumal""
  Headline is ""Ropa y Accesorios Tácticos""
  Description is ""Tienda oficial 5.11 Chetumal: Equipo táctico y outdoor de alta calidad para todos.""
  Description is ""Tienda 5.11 Online Chetumal: Envío gratis, rápido y seguro a cualquier punto del país.""
  Headline is ""5.11 Tactical Gear""
  Headline is ""5.11 Oficial Chetumal""
  Headline is ""5.11 Original Chetumal""
  Headline is ""Risk Top Tactical""
  Final URL is ""https://www.risktactical.mx""
  Path 1 is ""511-tactical""
5 broad match keywords removed
  tienda 5.11 chetumal
  5.11 chetumal
  5.11 tactical chetumal
  productos tacticos chetumal
  511 chetumal
5 phrase match keywords added
  ""productos tacticos chetumal""
  ""tienda 5.11 chetumal""
  ""5.11 tactical chetumal""
  ""5.11 chetumal""
  ""511 chetumal"""
"May 3, 2024, 9:30:14 AM",ponces.efrain@gmail.com,Ubicaciones,Villahermosa,"1 responsive search ad created
  Headline is ""5.11 Oficial Villahermosa""
  Description is ""Tienda oficial 5.11 Villahermosa: Equipo táctico y outdoor de alta calidad para todos.""
  Headline is ""Productos oficiales 5.11""
  Headline is ""Tienda 5.11 Villahermosa""
  Headline is ""5.11 Villahermosa""
  Headline is ""5.11 Tactical Store Online""
  Description is ""5.11 Original Villahermosa: Compra productos 5.11 100% originales.""
  Description is ""5.11 Villahermosa: Descubre ropa, calzado, accesorios y más para tus actividades outdoor.""
  Description is ""Tienda 5.11 Online Villahermosa: Envío gratis, rápido y seguro a cualquier punto del país.""
  Headline is ""5.11 oficial Villahermosa""
  Headline is ""5.11 en Villahermosa""
  Headline is ""5.11 Tactical Villahermosa""
  Headline is ""Risk Top Tactical""
  Headline is ""5.11 Original Villahermosa""
  Headline is ""5.11 Tactical Store""
  Headline is ""5.11 Tactical Gear""
  Headline is ""Tienda Oficial 5.11 CDMX""
  Headline is ""Ropa y Accesorios Tácticos""
  Final URL is ""https://www.risktactical.mx""
  Path 1 is ""511-tactical""
5 broad match keywords removed
  511 villahermosa
  5.11 villahermosa
  productos tacticos villahermosa
  5.11 tactical villahermosa
  tienda 5.11 villahermosa
5 phrase match keywords added
  ""productos tacticos villahermosa""
  ""5.11 tactical villahermosa""
  ""tienda 5.11 villahermosa""
  ""5.11 villahermosa""
  ""511 villahermosa"""
"May 3, 2024, 9:30:14 AM",ponces.efrain@gmail.com,Ubicaciones,Veracruz,"1 responsive search ad created
  Headline is ""5.11 Tactical Gear""
  Headline is ""5.11 Tactical Store""
  Headline is ""Tienda 5.11 Veracruz""
  Headline is ""5.11 Tactical Veracruz Online""
  Description is ""5.11 Original Veracruz: Compra productos 5.11 100% originales.""
  Headline is ""5.11 Original Veracruz""
  Headline is ""5.11 en Veracruz""
  Headline is ""5.11 Oficial Veracruz""
  Headline is ""Tienda Oficial 5.11 CDMX""
  Description is ""Tienda oficial 5.11 Veracruz: Equipo táctico y outdoor de alta calidad para todos.""
  Headline is ""5.11 Tactical Store Online""
  Description is ""Tienda 5.11 Online Veracruz: Envío gratis, rápido y seguro a cualquier punto del país.""
  Headline is ""Risk Top Tactical""
  Headline is ""5.11 Tactical Gear Veracruz""
  Headline is ""Ropa y Accesorios Tácticos""
  Headline is ""5.11 Tactical oficial Veracruz""
  Headline is ""Productos oficiales 5.11""
  Description is ""5.11 Veracruz: Descubre ropa, calzado, accesorios y más para tus actividades outdoor.""
  Final URL is ""https://www.risktactical.mx""
  Path 1 is ""511-tactical""
5 broad match keywords removed
  productos tacticos veracruz
  511 veracruz
  5.11 veracruz
  5.11 tactical veracruz
  tienda 5.11 veracruz
5 phrase match keywords added
  ""5.11 tactical veracruz""
  ""tienda 5.11 veracruz""
  ""511 veracruz""
  ""productos tacticos veracruz""
  ""5.11 veracruz"""
"May 3, 2024, 9:30:14 AM",ponces.efrain@gmail.com,Ubicaciones,Queretaro,"1 responsive search ad created
  Headline is ""5.11 en Queretaro""
  Description is ""5.11 Queretaro: Descubre ropa, calzado, accesorios y más para tus actividades outdoor.""
  Headline is ""5.11 Tactical Queretaro Online""
  Headline is ""Productos oficiales 5.11""
  Headline is ""Tienda Oficial 5.11 CDMX""
  Headline is ""5.11 Tactical Gear""
  Description is ""Tienda oficial 5.11 Queretaro: Equipo táctico y outdoor de alta calidad para todos.""
  Headline is ""5.11 Tactical Store Online""
  Description is ""5.11 Original Queretaro: Compra productos 5.11 100% originales.""
  Description is ""Tienda 5.11 Online Queretaro: Envío gratis, rápido y seguro a cualquier punto del país.""
  Headline is ""Ropa y Accesorios Tácticos""
  Headline is ""5.11 Oficial Queretaro""
  Headline is ""5.11 Tactical Gear Queretaro""
  Headline is ""5.11 Original Queretaro""
  Headline is ""Risk Top Tactical""
  Headline is ""Tienda 5.11 Queretaro""
  Headline is ""5.11 Tactical Store""
  Headline is ""5.11 Tactical Queretaro""
  Final URL is ""https://www.risktactical.mx""
  Path 1 is ""511-tactical""
5 broad match keywords removed
  5.11 queretaro
  productos tacticos queretaro
  tienda 5.11 queretaro
  511 queretaro
  5.11 tactical queretaro
5 phrase match keywords added
  ""511 queretaro""
  ""tienda 5.11 queretaro""
  ""5.11 tactical queretaro""
  ""5.11 queretaro""
  ""productos tacticos queretaro"""
"May 3, 2024, 9:30:14 AM",ponces.efrain@gmail.com,Ubicaciones,Monterrey,"1 responsive search ad created
  Headline is ""Tienda 5.11 Monterrey""
  Headline is ""5.11 Tactical oficial MTY""
  Headline is ""5.11 en Monterrey""
  Headline is ""5.11 Tactical Gear""
  Headline is ""5.11 Original Monterrey""
  Headline is ""Risk Top Tactical""
  Headline is ""5.11 Tactical Monterrey Online""
  Description is ""Tienda 5.11 Online Monterrey: Envío gratis, rápido y seguro a cualquier punto del país.""
  Headline is ""5.11 Tactical Gear Monterrey""
  Headline is ""5.11 Oficial Monterrey""
  Headline is ""5.11 Tactical Store Online""
  Description is ""Tienda oficial 5.11 Monterrey: Equipo táctico y outdoor de alta calidad para todos.""
  Headline is ""5.11 Tactical Store""
  Headline is ""Tienda Oficial 5.11 CDMX""
  Description is ""5.11 Original Monterrey: Compra productos 5.11 100% originales.""
  Headline is ""Productos oficiales 5.11""
  Headline is ""Ropa y Accesorios Tácticos""
  Description is ""Tienda 5.11 MTY: Descubre ropa, calzado, accesorios y más para tus actividades outdoor.""
  Final URL is ""https://www.risktactical.mx""
  Path 1 is ""511-tactical""
5 broad match keywords removed
  5.11 monterrey
  tienda 5.11 monterrey
  productos tacticos monterrey
  5.11 tactical monterrey
  511 monterrey
5 phrase match keywords added
  ""tienda 5.11 monterrey""
  ""5.11 monterrey""
  ""511 monterrey""
  ""productos tacticos monterrey""
  ""5.11 tactical monterrey"""
"May 3, 2024, 9:30:14 AM",ponces.efrain@gmail.com,Ubicaciones,Puebla,"1 responsive search ad created
  Headline is ""5.11 en Puebla""
  Headline is ""5.11 Oficial Puebla""
  Headline is ""Productos oficiales 5.11""
  Headline is ""5.11 Tactical Gear Puebla""
  Headline is ""Risk Top Tactical""
  Headline is ""Ropa y Accesorios Tácticos""
  Headline is ""5.11 Tactical Store Online""
  Description is ""Tienda 5.11 Online Puebla: Envío gratis, rápido y seguro a cualquier punto del país.""
  Headline is ""5.11 Tactical Puebla Online""
  Headline is ""5.11 Tactical oficial Puebla""
  Description is ""5.11 Original Puebla: Compra productos 5.11 100% originales.""
  Headline is ""5.11 Original Puebla""
  Headline is ""5.11 Tactical Store""
  Description is ""Tienda 5.11 Puebla: Descubre ropa, calzado, accesorios y más para tus actividades outdoor.""
  Headline is ""Tienda Oficial 5.11 CDMX""
  Description is ""Tienda oficial 5.11 Puebla: Equipo táctico y outdoor de alta calidad para todos.""
  Headline is ""5.11 Tactical Gear""
  Headline is ""Tienda 5.11 Puebla""
  Final URL is ""https://www.risktactical.mx""
  Path 1 is ""511-tactical""
5 broad match keywords removed
  511 puebla
  5.11 puebla
  tienda 5.11 puebla
  productos tacticos puebla
  5.11 tactical puebla
5 phrase match keywords added
  ""tienda 5.11 puebla""
  ""5.11 tactical puebla""
  ""productos tacticos puebla""
  ""5.11 puebla""
  ""511 puebla"""
"May 3, 2024, 9:30:14 AM",ponces.efrain@gmail.com,Ubicaciones,Toluca,"1 responsive search ad created
  Headline is ""Risk Top Tactical""
  Headline is ""5.11 Tactical Gear Toluca""
  Headline is ""5.11 Tactical Store""
  Headline is ""Tienda Oficial 5.11 CDMX""
  Headline is ""Productos oficiales 5.11""
  Description is ""5.11 Original Toluca: Compra productos 5.11 100% originales.""
  Headline is ""5.11 Oficial Toluca""
  Headline is ""Tienda 5.11 Toluca""
  Description is ""Tienda oficial 5.11 Toluca: Equipo táctico y outdoor de alta calidad para todos.""
  Description is ""Tienda 5.11 Online Toluca: Envío gratis, rápido y seguro a cualquier punto del país.""
  Headline is ""5.11 Tactical Toluca Online""
  Headline is ""5.11 Tactical Store Online""
  Headline is ""5.11 en Toluca""
  Headline is ""5.11 Original Toluca""
  Description is ""Tienda 5.11 Toluca: Descubre ropa, calzado, accesorios y más para tus actividades outdoor.""
  Headline is ""Ropa y Accesorios Tácticos""
  Headline is ""5.11 Tactical Gear""
  Headline is ""5.11 Tactical oficial Toluca""
  Final URL is ""https://www.risktactical.mx""
  Path 1 is ""511-tactical""
5 broad match keywords removed
  5.11 tactical toluca
  511 toluca
  productos tacticos toluca
  5.11 toluca
  tienda 5.11 toluca
5 phrase match keywords added
  ""5.11 tactical toluca""
  ""tienda 5.11 toluca""
  ""511 toluca""
  ""productos tacticos toluca""
  ""5.11 toluca"""
"May 3, 2024, 9:30:14 AM",ponces.efrain@gmail.com,Ubicaciones,Metepec,"1 responsive search ad created
  Headline is ""5.11 Tactical Metepec Online""
  Headline is ""Risk Top Tactical""
  Headline is ""Tienda Oficial 5.11 CDMX""
  Headline is ""5.11 Oficial Metepec""
  Headline is ""Tienda 5.11 Metepec""
  Description is ""5.11 Original Metepec: Compra productos 5.11 100% originales.""
  Headline is ""Productos oficiales 5.11""
  Description is ""Tienda 5.11 Online Metepec: Envío gratis, rápido y seguro a cualquier punto del país.""
  Headline is ""5.11 Tactical Gear""
  Headline is ""Ropa y Accesorios Tácticos""
  Headline is ""5.11 Original Metepec""
  Headline is ""5.11 Tactical Gear Metepec""
  Headline is ""5.11 Tactical oficial Metepec""
  Description is ""5.11 Metepec: Descubre ropa, calzado, accesorios y más para tus actividades outdoor.""
  Headline is ""5.11 Tactical Store""
  Description is ""Tienda oficial 5.11 Metepec: Equipo táctico y outdoor de alta calidad para todos.""
  Headline is ""5.11 en Metepec""
  Headline is ""5.11 Tactical Store Online""
  Final URL is ""https://www.risktactical.mx""
  Path 1 is ""511-tactical""
5 phrase match keywords added
  ""511 metepec""
  ""5.11 metepec""
  ""tienda 5.11 metepec""
  ""productos tacticos metepec""
  ""5.11 tactical metepec""
1 age range added
  35-44
3 bid adjustments changed
  35-44: Age range bid adjustment set to +10%
1 gender added
  Female
3 bid adjustments changed
  Female: Gender bid adjustment set to -10%
1 income range added
  Top 10%
3 bid adjustments changed
  Top 10%: Income range bid adjustment set to +60%
1 income range max CPC change
  Top 10%: default to MX$7.00"
"May 3, 2024, 9:30:12 AM",ponces.efrain@gmail.com,Ubicaciones,Metepec,"Ad group created
  Max CPC is MX$15.00
  Max CPM is MX$15.00
  Target CPM is MX$1.00
  Status is enabled
  Name is ""Metepec""
  Ad rotation is ""Optimize: Prefer best performing ads""
  Ad group targeting setting changed to ""Observation"" for ""Interests and remarketing""
  Ad group targeting setting changed to ""Observation"" for ""Gender""
  Ad group targeting setting changed to ""Observation"" for ""Age""
  Ad group targeting setting changed to ""Observation"" for ""Parental status""
  Ad group targeting setting changed to ""Observation"" for ""Income range"""
"May 3, 2024, 9:30:12 AM",ponces.efrain@gmail.com,Ubicaciones,5.11,"1 ad group removed
  Status changed from enabled to removed"
"May 3, 2024, 9:30:12 AM",ponces.efrain@gmail.com,Ubicaciones,CDMX,"1 responsive search ad removed
  Headline was ""Tienda oficial 5.11""
  Headline was ""5.11 Tactical oficial México""
  Description was ""Tienda oficial 5.11 en México. Ropa de aventura y outdoor. Envios a todo México.""
  Headline was ""Fin temp. hasta 50% descuento"" pinned to position 1
  Headline was ""5.11 lo mejor en ropa táctica""
  Headline was ""Distribuidor oficial 5.11""
  Headline was ""5.11 Equípate para la aventura""
  Headline was ""Ropa para deporte y aventura""
  Headline was ""5.11 Tactical store""
  Description was ""Tienda 511 México. Encuentra los mejores pantalones, botas y chalecos tácticos 5.11.""
  Headline was ""5.11 Tactical""
  Headline was ""Tienda 5.11 CDMX""
  Description was ""5.11 la mejor marca de ropa táctica, accesorios y complementos.""
  Headline was ""5.11 CDMX ropa táctica""
  Headline was ""5.11 Tactical Cuidad de México""
  Description was ""Tienda 5.11 Tactical. Crea tu propio estilo. Encuentra el color, la talla y que buscas.""
  Headline was ""5.11 Tactical oficial""
  Headline was ""5.11 Tactical México""
  Headline was ""Productos 5.11 En Descuento""
  Description was ""Tenemos los equipos y accesorios ideales para estar listo antes de tu próxima aventura""
  Description was ""5.11 Tactical México. Encontrarás lo mejor en pantalones, botas y mochilas tácticas.""
  Headline was ""Tienda oficial 5.11 CDMX""
  Final URL was ""https://www.risktactical.mx""
  Path 1 was ""511""
  Path 2 was ""Chetumal"""
"May 3, 2024, 9:30:12 AM",ponces.efrain@gmail.com,Ubicaciones,Merida,"1 responsive search ad removed
  Headline was ""Fin temp. hasta 50% descuento"" pinned to position 1
  Description was ""Tienda 511 México. Encuentra los mejores pantalones, botas y chalecos tácticos 5.11.""
  Headline was ""Tienda oficial 5.11 Merida""
  Description was ""5.11 Tactical Merida. Encontrarás lo mejor en pantalones, botas y mochilas tácticas.""
  Description was ""Tenemos los equipos y accesorios ideales para estar listo antes de tu próxima aventura""
  Headline was ""5.11 Tactical México""
  Headline was ""5.11 Tactical store""
  Headline was ""5.11 Tactical oficial""
  Description was ""5.11 la mejor marca de ropa táctica, accesorios y complementos.""
  Headline was ""Ropa para deporte y aventura""
  Headline was ""Tienda 5.11 Merida""
  Headline was ""Tienda oficial 5.11""
  Headline was ""Distribuidor oficial 5.11""
  Headline was ""5.11 Equípate para la aventura""
  Description was ""Tienda 5.11 Tactical. Crea tu propio estilo. Encuentra el color, la talla y que buscas.""
  Headline was ""5.11 Tactical Merida""
  Headline was ""5.11 lo mejor en ropa táctica""
  Headline was ""5.11 Merida ropa táctica""
  Headline was ""Productos 5.11 En Descuento""
  Headline was ""5.11 Tactical oficial México""
  Description was ""Tienda oficial 5.11 en México. Ropa de aventura y outdoor. Envios a todo México.""
  Headline was ""5.11 Tactical""
  Final URL was ""https://www.risktactical.mx""
  Path 1 was ""511""
  Path 2 was ""Chetumal"""
"May 3, 2024, 9:30:12 AM",ponces.efrain@gmail.com,Ubicaciones,Tuxtla,"1 responsive search ad removed
  Headline was ""Productos 5.11 En Descuento""
  Headline was ""Ropa para deporte y aventura""
  Headline was ""Fin temp. hasta 50% descuento"" pinned to position 1
  Headline was ""5.11 Tactical oficial México""
  Headline was ""5.11 lo mejor en ropa táctica""
  Headline was ""Tienda 5.11 Tuxtla""
  Headline was ""Tienda oficial 5.11 Tuxtla""
  Headline was ""5.11 Tuxtla ropa táctica""
  Headline was ""5.11 Tactical en Tuxtla""
  Description was ""Tienda 511 Tuxtla. Encuentra los mejores pantalones, botas y chalecos tácticos 5.11.""
  Headline was ""5.11 Tactical Tuxtla""
  Headline was ""5.11 Equípate para la aventura""
  Description was ""5.11 la mejor marca de ropa táctica, accesorios y complementos.""
  Headline was ""Tienda oficial 5.11""
  Headline was ""5.11 Tactical oficial""
  Headline was ""5.11 Tactical store""
  Description was ""Tienda oficial 5.11 en México. Ropa de aventura y outdoor. Envios a todo México.""
  Headline was ""5.11 Tactical""
  Headline was ""Distribuidor oficial 5.11""
  Description was ""5.11 Tactical Tuxtla. Encontrarás lo mejor en pantalones, botas y mochilas tácticas.""
  Description was ""Tienda 5.11 Tactical. Crea tu propio estilo. Encuentra el color, la talla y que buscas.""
  Description was ""Tenemos los equipos y accesorios ideales para estar listo antes de tu próxima aventura""
  Final URL was ""https://www.risktactical.mx""
  Path 1 was ""511""
  Path 2 was ""Chetumal"""
"May 3, 2024, 9:30:12 AM",ponces.efrain@gmail.com,Ubicaciones,Chetumal,"1 responsive search ad removed
  Headline was ""Fin temp. hasta 50% descuento"" pinned to position 1
  Headline was ""5.11 Tactical""
  Headline was ""5.11 Tactical store""
  Description was ""Tienda 5.11 Tactical. Crea tu propio estilo. Encuentra el color, la talla y que buscas.""
  Headline was ""Tienda 5.11 Chetumal""
  Headline was ""5.11 Tactical México""
  Headline was ""Distribuidor oficial 5.11""
  Description was ""Tenemos los equipos y accesorios ideales para estar listo antes de tu próxima aventura""
  Headline was ""5.11 Tactical oficial México""
  Headline was ""Tienda oficial 5.11 Chetumal""
  Headline was ""5.11 Equípate para la aventura""
  Description was ""Tienda oficial 5.11 en México. Ropa de aventura y outdoor. Envios a todo México.""
  Headline was ""Ropa para deporte y aventura""
  Headline was ""5.11 lo mejor en ropa táctica""
  Headline was ""5.11 Chetumal ropa táctica""
  Description was ""5.11 Tactical Chetumal. Encontrarás lo mejor en pantalones, botas y mochilas tácticas.""
  Headline was ""5.11 Tactical Chetumal""
  Headline was ""Productos 5.11 En Descuento""
  Description was ""Tienda 511 México. Encuentra los mejores pantalones, botas y chalecos tácticos 5.11.""
  Headline was ""5.11 Tactical oficial""
  Headline was ""Tienda oficial 5.11""
  Description was ""5.11 la mejor marca de ropa táctica, accesorios y complementos.""
  Final URL was ""https://www.risktactical.mx""
  Path 1 was ""511""
  Path 2 was ""Chetumal"""
"May 3, 2024, 9:30:12 AM",ponces.efrain@gmail.com,Ubicaciones,Villahermosa,"1 responsive search ad removed
  Headline was ""5.11 Equípate para la aventura""
  Headline was ""Tienda oficial 5.11""
  Headline was ""Tienda 5.11 Villahermosa""
  Description was ""Tenemos los equipos y accesorios ideales para estar listo antes de tu próxima aventura""
  Description was ""5.11 la mejor marca de ropa táctica, accesorios y complementos.""
  Headline was ""5.11 Tactical Villahermosa""
  Headline was ""Tienda 5.11 en Villahermosa""
  Headline was ""5.11 Tactical store""
  Headline was ""5.11 Villahermosa ropa táctica""
  Headline was ""Distribuidor oficial 5.11""
  Headline was ""Productos 5.11 En Descuento""
  Headline was ""5.11 Tactical oficial México""
  Headline was ""5.11 Tactical en Villahermosa""
  Headline was ""5.11 Tactical oficial""
  Description was ""5.11 Tactical Villahermosa. Encontrarás lo mejor en pantalones, botas y mochilas tácticas.""
  Headline was ""5.11 Tactical""
  Description was ""Tienda oficial 5.11 en México. Ropa de aventura y outdoor. Envios a todo México.""
  Description was ""Tienda 511 Villahermosa. Encuentra los mejores pantalones, botas y chalecos tácticos 5.11.""
  Headline was ""Ropa para deporte y aventura""
  Headline was ""5.11 lo mejor en ropa táctica""
  Headline was ""Fin temp. hasta 50% descuento"" pinned to position 1
  Description was ""Tienda 5.11 Tactical. Crea tu propio estilo. Encuentra el color, la talla y que buscas.""
  Final URL was ""https://www.risktactical.mx""
  Path 1 was ""511""
  Path 2 was ""Chetumal"""
"May 3, 2024, 9:30:12 AM",ponces.efrain@gmail.com,Ubicaciones,Veracruz,"1 responsive search ad removed
  Headline was ""Fin temp. hasta 50% descuento"" pinned to position 1
  Headline was ""5.11 Veracruz ropa táctica""
  Description was ""5.11 Tactical Veracruz. Encontrarás lo mejor en pantalones, botas y mochilas tácticas.""
  Description was ""Tienda oficial 5.11 en México. Ropa de aventura y outdoor. Envios a todo México.""
  Headline was ""Distribuidor oficial 5.11""
  Headline was ""5.11 Tactical store""
  Headline was ""5.11 lo mejor en ropa táctica""
  Headline was ""Ropa para deporte y aventura""
  Headline was ""Tienda oficial 5.11 Veracruz""
  Description was ""Tienda 511 Veracruz. Encuentra los mejores pantalones, botas y chalecos tácticos 5.11.""
  Headline was ""5.11 Equípate para la aventura""
  Headline was ""5.11 Tactical oficial""
  Headline was ""5.11 Tactical""
  Headline was ""5.11 Tactical oficial México""
  Headline was ""5.11 Tactical Veracruz""
  Description was ""Tenemos los equipos y accesorios ideales para estar listo antes de tu próxima aventura""
  Description was ""Tienda 5.11 Tactical. Crea tu propio estilo. Encuentra el color, la talla y que buscas.""
  Description was ""5.11 la mejor marca de ropa táctica, accesorios y complementos.""
  Headline was ""Productos 5.11 En Descuento""
  Headline was ""Tienda oficial 5.11""
  Headline was ""5.11 Tactical en Veracruz""
  Headline was ""Tienda 5.11 Veracruz""
  Final URL was ""https://www.risktactical.mx""
  Path 1 was ""511""
  Path 2 was ""Chetumal"""
"May 3, 2024, 9:30:12 AM",ponces.efrain@gmail.com,Ubicaciones,Queretaro,"1 responsive search ad removed
  Description was ""Tienda 511 Queretaro. Encuentra los mejores pantalones, botas y chalecos tácticos 5.11.""
  Headline was ""5.11 Queretaro ropa táctica""
  Headline was ""5.11 Tactical oficial México""
  Headline was ""5.11 lo mejor en ropa táctica""
  Headline was ""5.11 Tactical store""
  Description was ""Tienda oficial 5.11 en México. Ropa de aventura y outdoor. Envios a todo México.""
  Description was ""Tenemos los equipos y accesorios ideales para estar listo antes de tu próxima aventura""
  Headline was ""Fin temp. hasta 50% descuento"" pinned to position 1
  Description was ""5.11 la mejor marca de ropa táctica, accesorios y complementos.""
  Headline was ""Tienda oficial 5.11 Queretaro""
  Headline was ""5.11 Tactical""
  Headline was ""Tienda 5.11 Queretaro""
  Headline was ""5.11 Tactical Queretaro""
  Description was ""5.11 Tactical Queretaro. Encontrarás lo mejor en pantalones, botas y mochilas tácticas.""
  Headline was ""5.11 Tactical en Queretaro""
  Headline was ""5.11 Tactical oficial""
  Description was ""Tienda 5.11 Tactical. Crea tu propio estilo. Encuentra el color, la talla y que buscas.""
  Headline was ""Productos 5.11 En Descuento""
  Headline was ""Tienda oficial 5.11""
  Headline was ""5.11 Equípate para la aventura""
  Headline was ""Ropa para deporte y aventura""
  Headline was ""Distribuidor oficial 5.11""
  Final URL was ""https://www.risktactical.mx""
  Path 1 was ""511""
  Path 2 was ""Chetumal"""
"May 3, 2024, 9:30:12 AM",ponces.efrain@gmail.com,Ubicaciones,Monterrey,"1 responsive search ad removed
  Headline was ""5.11 Tactical store""
  Headline was ""5.11 Tactical""
  Headline was ""Tienda oficial 5.11""
  Description was ""Tenemos los equipos y accesorios ideales para estar listo antes de tu próxima aventura""
  Headline was ""5.11 Tactical oficial""
  Description was ""Tienda 511 Monterrey. Encuentra los mejores pantalones, botas y chalecos tácticos 5.11.""
  Headline was ""5.11 Tactical México""
  Description was ""5.11 Tactical Monterrey. Encontrarás lo mejor en pantalones, botas y mochilas tácticas.""
  Description was ""Tienda oficial 5.11 en México. Ropa de aventura y outdoor. Envios a todo México.""
  Headline was ""5.11 lo mejor en ropa táctica""
  Description was ""5.11 la mejor marca de ropa táctica, accesorios y complementos.""
  Headline was ""5.11 Tactical Monterrey""
  Headline was ""5.11 Equípate para la aventura""
  Headline was ""Ropa para deporte y aventura""
  Headline was ""5.11 Monterrey ropa táctica""
  Headline was ""5.11 Tactical oficial México""
  Description was ""Tienda 5.11 Tactical. Crea tu propio estilo. Encuentra el color, la talla y que buscas.""
  Headline was ""Fin temp. hasta 50% descuento"" pinned to position 1
  Headline was ""Productos 5.11 En Descuento""
  Headline was ""Distribuidor oficial 5.11""
  Headline was ""Tienda 5.11 Monterrey""
  Headline was ""Tienda oficial 5.11 Monterrey""
  Final URL was ""https://www.risktactical.mx""
  Path 1 was ""511""
  Path 2 was ""Chetumal"""
"May 3, 2024, 9:30:12 AM",ponces.efrain@gmail.com,Ubicaciones,Puebla,"1 responsive search ad removed
  Headline was ""Productos 5.11 En Descuento""
  Headline was ""5.11 Tactical Puebla""
  Description was ""Tienda 511 Puebla. Encuentra los mejores pantalones, botas y chalecos tácticos 5.11.""
  Headline was ""5.11 Tactical store""
  Headline was ""Tienda oficial 5.11""
  Description was ""Tienda 5.11 Tactical. Crea tu propio estilo. Encuentra el color, la talla y que buscas.""
  Headline was ""5.11 Tactical""
  Description was ""5.11 la mejor marca de ropa táctica, accesorios y complementos.""
  Description was ""5.11 Tactical Puebla. Encontrarás lo mejor en pantalones, botas y mochilas tácticas.""
  Description was ""Tenemos los equipos y accesorios ideales para estar listo antes de tu próxima aventura""
  Headline was ""Tienda 5.11 Puebla""
  Headline was ""5.11 Equípate para la aventura""
  Headline was ""Distribuidor oficial 5.11""
  Headline was ""5.11 Tactical oficial""
  Headline was ""5.11 Tactical en Puebla""
  Headline was ""5.11 Puebla ropa táctica""
  Description was ""Tienda oficial 5.11 en México. Ropa de aventura y outdoor. Envios a todo México.""
  Headline was ""Tienda oficial 5.11 Puebla""
  Headline was ""5.11 Tactical oficial México""
  Headline was ""Ropa para deporte y aventura""
  Headline was ""5.11 lo mejor en ropa táctica""
  Headline was ""Fin temp. hasta 50% descuento"" pinned to position 1
  Final URL was ""https://www.risktactical.mx""
  Path 1 was ""511""
  Path 2 was ""Chetumal"""
"May 3, 2024, 9:30:12 AM",ponces.efrain@gmail.com,Ubicaciones,Toluca,"1 responsive search ad removed
  Headline was ""5.11 Toluca ropa táctica""
  Headline was ""Tienda 5.11 Toluca""
  Headline was ""Fin temp. hasta 50% descuento"" pinned to position 1
  Headline was ""Productos 5.11 En Descuento""
  Headline was ""5.11 Tactical""
  Headline was ""5.11 Tactical oficial""
  Headline was ""Tienda oficial 5.11""
  Headline was ""5.11 Equípate para la aventura""
  Headline was ""Distribuidor oficial 5.11""
  Description was ""5.11 la mejor marca de ropa táctica, accesorios y complementos.""
  Headline was ""5.11 Tactical oficial México""
  Headline was ""5.11 Tactical store""
  Headline was ""Ropa para deporte y aventura""
  Description was ""Tienda oficial 5.11 en México. Ropa de aventura y outdoor. Envios a todo México.""
  Headline was ""Tienda oficial 5.11 Toluca""
  Description was ""5.11 Tactical Toluca. Encontrarás lo mejor en pantalones, botas y mochilas tácticas.""
  Description was ""Tienda 5.11 Tactical. Crea tu propio estilo. Encuentra el color, la talla y que buscas.""
  Description was ""Tenemos los equipos y accesorios ideales para estar listo antes de tu próxima aventura""
  Headline was ""5.11 lo mejor en ropa táctica""
  Headline was ""5.11 Tactical Toluca""
  Headline was ""5.11 Tactical en Toluca""
  Description was ""Tienda 511 Toluca. Encuentra los mejores pantalones, botas y chalecos tácticos 5.11.""
  Final URL was ""https://www.risktactical.mx""
  Path 1 was ""511""
  Path 2 was ""Chetumal"""
